,0,1,2,3,4
1944,TEG.N^F15,31-Dec-2005,US,"Multiline Utilities
+1",06650386
1945,—,31-Dec-2005,US,Electric Utilities (NEC),06650031
1946,—,31-Dec-2005,US,Electric Utilities (NEC),06650020
1947,SPS.N^H97,31-Dec-2005,US,Electric Utilities (NEC),06650004
1948,—,31-Dec-2005,US,Electric Utilities (NEC),06650001
1949,PSD.N^B09,27-Feb-2006,US,Electric Utilities (NEC),06648335
1950,ALP_pq.N^J22,31-Dec-2005,US,Electric Utilities (NEC),06647755
1951,XEL.OQ,31-Dec-2005,US,Electric Utilities (NEC),06644855
1952,CMS.N,31-Dec-2005,US,"Multiline Utilities
+1",06644059
1953,—,31-Dec-2005,US,Fossil Fuel Electric Utilities,06641004
1954,OGE.N,31-Dec-2005,US,Electric Utilities (NEC),06641003
1955,ELB.N^L03,31-Dec-2005,US,Electric Utilities (NEC),06639611
1956,SDO_ph.A^J13,31-Dec-2005,US,Electric Utilities (NEC),06637329
1957,CEDNM.PK^E12,31-Dec-2005,US,"Multiline Utilities
+1",06636843
1958,—,31-Dec-2005,US,Fossil Fuel Electric Utilities,06635897
1959,UIL.N^L15,17-Feb-2006,US,Electric Utilities (NEC),06630838
1960,NST.DG^D12,31-Dec-2005,US,Electric Utilities (NEC),06630732
1961,PCG_pa.A,31-Dec-2005,US,Electric Utilities (NEC),06629189
1962,PCG.N,31-Dec-2005,US,Electric Utilities (NEC),06629157
1963,CHG.N^F13,31-Dec-2005,US,Electric Utilities (NEC),06630167
1964,PCG_pa.A,31-Dec-2005,US,Electric Utilities (NEC),06629189
1965,PCG.N,31-Dec-2005,US,Electric Utilities (NEC),06629157
1966,ALE.N,31-Dec-2005,US,Electric Utilities (NEC),06627359
1967,CQXL.PK^B22,31-Dec-2005,US,Electric Utilities (NEC),06622119
1968,—,31-Dec-2005,PH,Electric Utilities (NEC),06589310
1969,ATLS.OQ^B11,30-Sep-2005,US,Electric Utilities (NEC),051265640
1970,CMNR.PK,31-Jul-2005,US,Electric Utilities (NEC),051167321
1971,—,31-Dec-2004,US,Fossil Fuel Electric Utilities,05978449
1972,—,31-Dec-2004,US,Fossil Fuel Electric Utilities,05970238
1973,NEWEN.PK,31-Mar-2005,US,Electric Utilities (NEC),05955226
1974,NMK_pb.N,31-Mar-2005,US,Electric Utilities (NEC),05924081
1975,THES.PK^L11,31-Dec-2004,US,Construction & Engineering (NEC),05889736
1976,PPWLO.PK,31-Mar-2005,US,Electric Utilities (NEC),05862904
1977,—,31-Dec-2004,US,"—
+2",05754880
1978,CPN.N^C18,31-Dec-2004,US,Electric Utilities (NEC),05721782
1979,—,31-Dec-2004,US,Electric Utilities (NEC),05721438
1980,,,,,
1981,—,31-Dec-2004,US,"—
+2",05754880
1982,CPN.N^C18,31-Dec-2004,US,Electric Utilities (NEC),05721782
1983,—,31-Dec-2004,US,Electric Utilities (NEC),05721438
1984,USEYQ.PK^B11,31-Dec-2004,US,Electric Utilities (NEC),05721307
1985,—,31-Dec-2004,US,Electric Utilities (NEC),05721902
1986,TXHCO.PK^J05,31-Dec-2004,US,Electric Utilities (NEC),05721381
1987,MWH.A^L05,31-Dec-2004,US,Electric Utilities (NEC),05720491
1988,EPGRQ.PK,31-Dec-2004,US,Electric Utilities (NEC),05720272
1989,GEXA.OQ^F05,31-Dec-2004,US,Electric Utilities (NEC),05720204
1990,—,31-Dec-2004,US,Electric Utilities (NEC),05719546
1991,—,31-Dec-2004,US,"Construction & Engineering (NEC)
+2",05718182
1992,—,31-Dec-2004,US,Corporate Financial Services (NEC),05717071
1993,KUTLP.PK^J05,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05715379
1994,—,31-Dec-2004,US,Electric Utilities (NEC),05715199
1995,—,31-Dec-2004,US,Electric Utilities (NEC),05714617
1996,AES.N,31-Dec-2004,US,Electric Utilities (NEC),05714457
1997,—,31-Dec-2004,US,"Corporate Financial Services (NEC)
+1",05714330
1998,—,31-Dec-2004,US,Electric Utilities (NEC),05714116
1999,PEGY.OQ,31-Dec-2004,US,Electric Utilities (NEC),05714050
2000,—,31-Dec-2004,US,Electric Utilities (NEC),05712203
2001,GMP.N^D07,31-Dec-2004,US,Electric Utilities (NEC),05709937
2002,—,31-Dec-2004,US,Electric Utilities (NEC),05710745
2003,GMP.N^D07,31-Dec-2004,US,Electric Utilities (NEC),05709937
2004,RKE.A^E06,31-Dec-2004,US,Electric Utilities (NEC),05707857
2005,ORA.N,31-Dec-2004,US,Alternative Electric Utilities,05707421
2006,DQUEK.PK^D15,31-Dec-2004,US,Electric Utilities (NEC),05706821
2007,IPL.N^C01,31-Dec-2004,US,Electric Utilities (NEC),05702583
2008,MAM.A^L10,31-Dec-2004,US,Electric Utilities (NEC),05702439
2009,HSLPP.PK^H09,31-Dec-2004,US,Electric Utilities (NEC),05701545
2010,—,31-Dec-2004,US,Electric Utilities (NEC),05699855
2011,—,31-Dec-2004,US,Electric Utilities (NEC),05699855
2012,—,31-Dec-2004,US,Electric Utilities (NEC),05697937
2013,—,31-Dec-2004,US,Electric Utilities (NEC),05697883
2014,CVGYQ.PK^L04,31-Dec-2004,US,Electric Utilities (NEC),05687304
2015,—,31-Dec-2004,US,Electric Utilities (NEC),05687278
2016,—,31-Dec-2004,US,Electric Utilities (NEC),05687273
2017,KOMG.OQ^I07,02-Jan-2005,US,Electric Utilities (NEC),05687267
2018,CNLPL.PK,31-Dec-2004,US,Electric Utilities (NEC),05686861
2019,AZD.N^A00,31-Dec-2004,US,Electric Utilities (NEC),05685562
2020,NVE.N^L13,31-Dec-2004,US,Electric Utilities (NEC),05686392
2021,—,31-Dec-2004,US,Electric Utilities (NEC),05685914
2022,—,31-Dec-2004,US,Electric Utilities (NEC),05685864
2023,—,31-Dec-2004,US,Electric Utilities (NEC),05685534
2024,AZD.N^A00,31-Dec-2004,US,Electric Utilities (NEC),05685560
2025,DELML.OB^B07,31-Dec-2004,US,Electric Utilities (NEC),05684577
2026,ANTEM.PK^C11,31-Dec-2004,US,Electric Utilities (NEC),05684570
2027,—,31-Dec-2004,US,Electric Utilities (NEC),05684558
2028,POM.N^C16,31-Dec-2004,US,Electric Utilities (NEC),05684551
2029,EIX.N,31-Dec-2004,US,Electric Utilities (NEC),05684261
2030,FLPWP.PK^C13,31-Dec-2004,US,Electric Utilities (NEC),05684140
2031,CPWPO.PK^C13,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05684138
2032,SCE_pe.A^I20,31-Dec-2004,US,Electric Utilities (NEC),05683592
2033,—,31-Dec-2004,US,Electric Utilities (NEC),05683410
2034,—,31-Dec-2004,US,Electric Utilities (NEC),05683406
2035,—,31-Dec-2004,US,Electric Utilities (NEC),05683404
2036,—,31-Dec-2004,US,Electric Utilities (NEC),05683398
2037,—,31-Dec-2004,US,Electric Utilities (NEC),05682898
2038,WREGH.PK^F02,31-Dec-2004,US,Electric Utilities (NEC),05682879
2039,—,31-Dec-2004,US,Electric Utilities (NEC),05682804
2040,CV.N^F12,31-Dec-2004,US,Electric Utilities (NEC),05682975
2041,MGEE.OQ,31-Dec-2004,US,Electric Utilities (NEC),05682761
2042,—,31-Dec-2004,US,Electric Utilities (NEC),05682748
2043,—,31-Dec-2004,US,—,05682707
2044,DTE.N,31-Dec-2004,US,Electric Utilities (NEC),05682701
2045,TE.N^G16,31-Dec-2004,US,Electric Utilities (NEC),05681527
2046,THE.N^G07,31-Dec-2004,US,Electric Utilities (NEC),05680531
2047,GEN.N^L12,31-Dec-2004,US,Fossil Fuel Electric Utilities,05679906
2048,DAYPO.PK^J16,31-Dec-2004,US,Electric Utilities (NEC),05679856
2049,MIR.N^L10,31-Dec-2004,US,Electric Utilities (NEC),05679808
2050,—,31-Dec-2004,US,Corporate Financial Services (NEC),05679645
2051,EDE.N^A17,31-Dec-2004,US,Electric Utilities (NEC),05679992
2052,AGR.N,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05678880
2053,EE.N^G20,31-Dec-2004,US,Electric Utilities (NEC),05679378
2054,CNL.N^D16,31-Dec-2004,US,Electric Utilities (NEC),05679006
2055,AGR.N,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05678881
2056,OTTR.OQ,31-Dec-2004,US,Electric Utilities (NEC),05678899
2057,ILA.N^G08,31-Dec-2004,US,Electric Utilities (NEC),05676572
2058,DPL.N^K11,31-Dec-2004,US,Electric Utilities (NEC),05676434
2059,POR.N,31-Dec-2004,US,Electric Utilities (NEC),05675309
2060,,,,,
2061,WELPP.PK,31-Dec-2004,US,Electric Utilities (NEC),05675050
2062,BGLEN.PK^I16,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05674455
2063,MPN_pa.A^I07,31-Dec-2004,US,Electric Utilities (NEC),05673653
2064,—,31-Dec-2004,US,Electric Utilities (NEC),05673702
2065,—,31-Dec-2004,US,Electric Utilities (NEC),05673594
2066,EAI.N,31-Dec-2004,US,Electric Utilities (NEC),05673711
2067,AYE.N^B11,31-Dec-2004,US,Electric Utilities (NEC),05673331
2068,CMS.N,31-Dec-2004,US,"Multiline Utilities
+1",05672554
2069,CVE_p.N^C05,31-Dec-2004,US,Electric Utilities (NEC),05670494
2070,—,31-Dec-2004,US,Electric Utilities (NEC),05668916
2071,—,31-Dec-2004,US,Investment Holding Companies (NEC),05668910
2072,TEG.N^F15,31-Dec-2004,US,"Multiline Utilities
+1",05668457
2073,IDA.N,31-Dec-2004,US,Electric Utilities (NEC),05668284
2074,AEE.N,31-Dec-2004,US,"Multiline Utilities
+2",05668108
2075,—,31-Dec-2004,US,Electric Utilities (NEC),05663125
2076,—,31-Dec-2004,US,Electric Utilities (NEC),05663124
2077,WEC.N,31-Dec-2004,US,Electric Utilities (NEC),05661076
2078,LNT.OQ,31-Dec-2004,US,Electric Utilities (NEC),05660503
2079,XEL.OQ,31-Dec-2004,US,Electric Utilities (NEC),05659483
2080,,,,,
2081,—,31-Dec-2004,US,Electric Utilities (NEC),05659481
2082,SPS.N^H97,31-Dec-2004,US,Electric Utilities (NEC),05659475
2083,—,31-Dec-2004,US,Electric Utilities (NEC),05659474
2084,—,31-Dec-2004,US,Electric Utilities (NEC),05653066
2085,COCSP.PK^K06,31-Dec-2004,US,Electric Utilities (NEC),05652234
2086,APPWM.OB^K11,31-Dec-2004,US,Electric Utilities (NEC),05652108
2087,—,31-Dec-2004,US,Electric Utilities (NEC),05652082
2088,ATXCH.PK^K11,31-Dec-2004,US,Electric Utilities (NEC),05652167
2089,ATXAN.PK^K11,31-Dec-2004,US,Electric Utilities (NEC),05652156
2090,IMIGO.PK^K11,31-Dec-2004,US,Electric Utilities (NEC),05652016
2091,OHIPM.PK^K11,31-Dec-2004,US,Electric Utilities (NEC),05652063
2092,PNMXO.PK,31-Dec-2004,US,Electric Utilities (NEC),05651668
2093,PSOKM.PK^K11,31-Dec-2004,US,Electric Utilities (NEC),05652236
2094,SWSEO.PK^K11,30-Nov-2004,US,Electric Utilities (NEC),05652136
2095,AEP.OQ,31-Dec-2004,US,Electric Utilities (NEC),05652060
2096,PNM.N,31-Dec-2004,US,Electric Utilities (NEC),05651614
2097,PSD.N^B09,31-Dec-2004,US,Electric Utilities (NEC),05651155
2098,PPL.N,31-Dec-2004,US,"Multiline Utilities
+1",05650619
2099,—,31-Dec-2004,US,Fossil Fuel Electric Utilities,05648459
2100,,,,,
2101,—,31-Dec-2004,US,Electric Utilities (NEC),05647102
2102,—,31-Dec-2004,US,"—
+3",05647035
2103,—,31-Dec-2004,US,Electric Utilities (NEC),05646985
2104,VEL_pe.N^J14,31-Dec-2004,US,Electric Utilities (NEC),05646141
2105,D.N,31-Dec-2004,US,Electric Utilities (NEC),05646136
2106,SCG_p.N^L09,31-Dec-2004,US,"Electric Utilities (NEC)
+1",05645005
2107,ELB.N^L03,31-Dec-2004,US,Electric Utilities (NEC),05642761
2108,CEDNM.PK^E12,31-Dec-2004,US,"Multiline Utilities
+1",05642258
2109,CIN.N^D06,31-Dec-2004,US,"Multiline Utilities
+1",05641874
2110,OGE.N,31-Dec-2004,US,Electric Utilities (NEC),05638867
2111,—,31-Dec-2004,US,Fossil Fuel Electric Utilities,05638868
2112,CQXL.PK^B22,31-Dec-2004,US,Electric Utilities (NEC),05634615
2113,SDO_ph.A^J13,31-Dec-2004,US,Electric Utilities (NEC),05634419
2114,NSARO.PK,31-Dec-2004,US,Electric Utilities (NEC),05634207
2115,UIL.N^L15,31-Dec-2004,US,Electric Utilities (NEC),05630046
2116,NST.DG^D12,31-Dec-2004,US,Electric Utilities (NEC),05628851
2117,PCG_pa.A,31-Dec-2004,US,Electric Utilities (NEC),05626606
2118,PCG.N,31-Dec-2004,US,Electric Utilities (NEC),05626598
2119,CHG.N^F13,31-Dec-2004,US,Electric Utilities (NEC),05624392
2120,,,,,
2121,,,,,
2122,ATLS.OQ^B11,30-Sep-2004,US,Electric Utilities (NEC),041228487
2123,CMNR.PK,31-Jul-2004,US,Electric Utilities (NEC),041146470
2124,DAYPO.PK^J16,31-Dec-2003,US,Electric Utilities (NEC),041121065
2125,DPL.N^K11,31-Dec-2003,US,Electric Utilities (NEC),041121064
2126,NMK_pb.N,31-Mar-2004,US,Electric Utilities (NEC),04889098
2127,NEWEN.PK,31-Mar-2004,US,Electric Utilities (NEC),04888406
2128,PPWLO.PK,31-Mar-2004,US,Electric Utilities (NEC),04830970
2129,THES.PK^L11,31-Dec-2003,US,Construction & Engineering (NEC),04812646
2130,MAM.A^L10,31-Dec-2003,US,Electric Utilities (NEC),04746459
2131,MIR.N^L10,31-Dec-2003,US,Electric Utilities (NEC),04739493
2132,USEYQ.PK^B11,31-Dec-2003,US,Electric Utilities (NEC),04733931
2133,GSTY.PK^D19,31-Dec-2003,US,Electric Utilities (NEC),04724771
2134,—,31-Dec-2003,US,Electric Utilities (NEC),04702690
2135,—,31-Dec-2003,US,Electric Utilities (NEC),04702835
2136,EPGRQ.PK,31-Dec-2003,US,Electric Utilities (NEC),04700949
2137,—,31-Dec-2003,US,Electric Utilities (NEC),04700539
2138,KUTLP.PK^J05,31-Dec-2003,US,"Electric Utilities (NEC)
+1",04699535
2139,—,31-Dec-2003,US,—,04698223
2140,CVGYQ.PK^L04,31-Dec-2003,US,Electric Utilities (NEC),04697698
2141,—,31-Dec-2003,US,Electric Utilities (NEC),04697727
2142,—,31-Dec-2003,US,Electric Utilities (NEC),04696930
2143,PEGY.OQ,31-Dec-2003,US,Electric Utilities (NEC),04696580
2144,—,31-Dec-2003,US,"Corporate Financial Services (NEC)
+1",04696126
2145,—,31-Dec-2003,US,Corporate Financial Services (NEC),04696048
2146,—,31-Dec-2003,US,Electric Utilities (NEC),04694349
2147,—,31-Dec-2003,US,Electric Utilities (NEC),04693050
2148,MWH.A^L05,31-Dec-2003,US,Electric Utilities (NEC),04691907
2149,—,31-Dec-2003,US,Electric Utilities (NEC),04690193
2150,—,31-Dec-2003,US,Electric Utilities (NEC),04689973
2151,CPN.N^C18,31-Dec-2003,US,Electric Utilities (NEC),04688339
2152,—,31-Dec-2003,US,"Construction & Engineering (NEC)
+2",04687704
2153,POR.N,31-Dec-2003,US,Electric Utilities (NEC),04680934
2154,—,31-Dec-2003,US,Electric Utilities (NEC),04678528
2155,TXHCO.PK^J05,31-Dec-2003,US,Electric Utilities (NEC),04678522
2156,—,31-Dec-2003,US,Electric Utilities (NEC),04678366
2157,—,31-Dec-2003,US,Electric Utilities (NEC),04675305
2158,TAECM.PK^L04,31-Dec-2003,US,Electric Utilities (NEC),04674607
2159,—,31-Dec-2003,US,Electric Utilities (NEC),04674097
2160,THE.N^G07,31-Dec-2003,US,Electric Utilities (NEC),04674034
2161,—,31-Dec-2003,US,Electric Utilities (NEC),04673685
2162,NRG.N,31-Dec-2003,US,Electric Utilities (NEC),04673424
2163,—,31-Dec-2003,US,Electric Utilities (NEC),04671918
2164,MGEE.OQ,31-Dec-2003,US,Electric Utilities (NEC),04670440
2165,XEL.OQ,31-Dec-2003,US,Electric Utilities (NEC),04670603
2166,—,31-Dec-2003,US,Electric Utilities (NEC),04670467
2167,—,31-Dec-2003,US,Electric Utilities (NEC),04669957
2168,AZD.N^A00,31-Dec-2003,US,Electric Utilities (NEC),04669844
2169,PNW.N,31-Dec-2003,US,Electric Utilities (NEC),04669697
2170,—,31-Dec-2003,US,Electric Utilities (NEC),04669512
2171,TE.N^G16,31-Dec-2003,US,Electric Utilities (NEC),04669437
2172,—,31-Dec-2003,US,Electric Utilities (NEC),04669345
2173,AES.N,31-Dec-2003,US,Electric Utilities (NEC),04668537
2174,CVE_p.N^C05,31-Dec-2003,US,Electric Utilities (NEC),04668527
2175,—,31-Dec-2003,US,Corporate Financial Services (NEC),04668355
2176,DQUEK.PK^D15,31-Dec-2003,US,Electric Utilities (NEC),04668088
2177,SCE_pe.A^I20,31-Dec-2003,US,Electric Utilities (NEC),04667936
2178,EIX.N,31-Dec-2003,US,Electric Utilities (NEC),04667924
2179,EE.N^G20,31-Dec-2003,US,Electric Utilities (NEC),04667637
2180,,,,,
2181,SCE_pe.A^I20,31-Dec-2003,US,Electric Utilities (NEC),04667936
2182,EIX.N,31-Dec-2003,US,Electric Utilities (NEC),04667924
2183,EE.N^G20,31-Dec-2003,US,Electric Utilities (NEC),04667637
2184,—,31-Dec-2003,US,Electric Utilities (NEC),04667296
2185,—,31-Dec-2003,US,Electric Utilities (NEC),04667318
2186,HSLPP.PK^H09,31-Dec-2003,US,Electric Utilities (NEC),04667590
2187,—,31-Dec-2003,US,Electric Utilities (NEC),04667314
2188,TGN.N^L04,31-Dec-2003,US,Electric Utilities (NEC),04667587
2189,—,31-Dec-2003,US,Electric Utilities (NEC),04667262
2190,—,31-Dec-2003,US,Electric Utilities (NEC),04667531
2191,IPL.N^C01,31-Dec-2003,US,Electric Utilities (NEC),04667390
2192,OTTR.OQ,31-Dec-2003,US,Electric Utilities (NEC),04666618
2193,EDE.N^A17,31-Dec-2003,US,Electric Utilities (NEC),04666523
2194,GMP.N^D07,31-Dec-2003,US,Electric Utilities (NEC),04665459
2195,CMS_pb.N,31-Dec-2003,US,Electric Utilities (NEC),04665389
2196,CNLPL.PK,31-Dec-2003,US,Electric Utilities (NEC),04664587
2197,ANTEM.PK^C11,31-Dec-2003,US,Electric Utilities (NEC),04664576
2198,DELML.OB^B07,31-Dec-2003,US,Electric Utilities (NEC),04664571
2199,—,31-Dec-2003,US,Electric Utilities (NEC),04664565
2200,CPWPO.PK^C13,31-Dec-2003,US,"Electric Utilities (NEC)
+1",04664297
2201,LNT.OQ,31-Dec-2003,US,Electric Utilities (NEC),04663477
2202,—,31-Dec-2003,US,Electric Utilities (NEC),04663286
2203,—,31-Dec-2003,US,Electric Utilities (NEC),04663271
2204,MPN_pa.A^I07,31-Dec-2003,US,Electric Utilities (NEC),04663273
2205,—,31-Dec-2003,US,Electric Utilities (NEC),04663252
2206,—,31-Dec-2003,US,Electric Utilities (NEC),04663238
2207,AYE.N^B11,31-Dec-2003,US,Electric Utilities (NEC),04663191
2208,SWSEO.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663159
2209,PSOKM.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663150
2210,OHIPM.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663127
2211,—,31-Dec-2003,US,Electric Utilities (NEC),04663115
2212,IMIGO.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663098
2213,COCSP.PK^K06,31-Dec-2003,US,Electric Utilities (NEC),04663088
2214,ATXAN.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663070
2215,ATXCH.PK^K11,31-Dec-2003,US,Electric Utilities (NEC),04663060
2216,APPWM.OB^K11,31-Dec-2003,US,Electric Utilities (NEC),04663036
2217,—,31-Dec-2003,US,Electric Utilities (NEC),04663029
2218,AEP.OQ,31-Dec-2003,US,Electric Utilities (NEC),04663003
2219,TEG.N^F15,31-Dec-2003,US,"Multiline Utilities
+1",04662550
2220,ALE.N,31-Dec-2003,US,Electric Utilities (NEC),04662222
2221,EAI.N,31-Dec-2003,US,Electric Utilities (NEC),04661295
2222,PNM.N,31-Dec-2003,US,Electric Utilities (NEC),04660546
2223,CV.N^F12,31-Dec-2003,US,Electric Utilities (NEC),04660294
2224,—,31-Dec-2003,US,Electric Utilities (NEC),04659446
2225,BGLEN.PK^I16,31-Dec-2003,US,"Electric Utilities (NEC)
+1",04658685
2226,ILA.N^G08,31-Dec-2003,US,Electric Utilities (NEC),04658560
2227,PSD.N^B09,09-Mar-2004,US,Electric Utilities (NEC),04658284
2228,AEE.N,31-Dec-2003,US,"Multiline Utilities
+2",04658190
2229,CNL.N^D16,31-Dec-2003,US,Electric Utilities (NEC),04658033
2230,HAWLI.PK,31-Dec-2003,US,Electric Utilities (NEC),04656984
2231,AGR.N,31-Dec-2003,US,"Electric Utilities (NEC)
+1",04655676
2232,GEN.N^L12,31-Dec-2003,US,Fossil Fuel Electric Utilities,04655547
2233,WELPP.PK,31-Dec-2003,US,Electric Utilities (NEC),04655401
2234,WREGH.PK^F02,31-Dec-2003,US,Electric Utilities (NEC),04655260
2235,—,31-Dec-2003,US,Fossil Fuel Electric Utilities,04655183
2236,OGE.N,31-Dec-2003,US,Electric Utilities (NEC),04655173
2237,NVE.N^L13,31-Dec-2003,US,Electric Utilities (NEC),04653553
2238,KOMG.OQ^I07,28-Dec-2003,US,Electric Utilities (NEC),04653502
2239,—,31-Dec-2003,US,Electric Utilities (NEC),04652834
2240,IDA.N,31-Dec-2003,US,Electric Utilities (NEC),04647603
2241,—,31-Dec-2003,US,Electric Utilities (NEC),04645682
2242,CIN.N^D06,31-Dec-2003,US,"Multiline Utilities
+1",04645617
2243,NSARO.PK,31-Dec-2003,US,Electric Utilities (NEC),04644833
2244,DTE.N,31-Dec-2003,US,Electric Utilities (NEC),04644374
2245,—,31-Dec-2003,US,—,04644367
2246,—,31-Dec-2003,US,Electric Utilities (NEC),04642749
2247,—,31-Dec-2003,US,Investment Holding Companies (NEC),04642687
2248,NST.DG^D12,31-Dec-2003,US,Electric Utilities (NEC),04640647
2249,WEC.N,31-Dec-2003,US,Electric Utilities (NEC),04640823
2250,PPL.N,31-Dec-2003,US,"Multiline Utilities
+1",04639016
2251,—,31-Dec-2003,US,Fossil Fuel Electric Utilities,04638813
2252,UIL.N^L15,31-Dec-2003,US,Electric Utilities (NEC),04638312
2253,ALP_pq.N^J22,31-Dec-2003,US,Electric Utilities (NEC),04637885
2254,D.N,31-Dec-2003,US,Electric Utilities (NEC),04637095
2255,VEL_pe.N^J14,31-Dec-2003,US,Electric Utilities (NEC),04637208
2256,ELB.N^L03,31-Dec-2003,US,Electric Utilities (NEC),04636625
2257,SCG_p.N^L09,31-Dec-2003,US,"Electric Utilities (NEC)
+1",04636249
2258,—,31-Dec-2003,US,"—
+3",04634487
2259,SDO_ph.A^J13,31-Dec-2003,US,Electric Utilities (NEC),04625872
2260,,,,,
2261,CQXL.PK^B22,31-Dec-2003,US,Electric Utilities (NEC),04619205
2262,PCG_pa.A,31-Dec-2003,US,Electric Utilities (NEC),04616017
2263,PCG.N,31-Dec-2003,US,Electric Utilities (NEC),04615980
2264,CHG.N^F13,31-Dec-2003,US,Electric Utilities (NEC),04613379
2265,—,31-Dec-2003,US,Electric Utilities (NEC),04576371
2266,—,31-Dec-2003,US,Electric Utilities (NEC),04576334
2267,—,31-Dec-2003,PH,Electric Utilities (NEC),04576257
2268,MPN_pa.A^I07,31-Dec-2002,US,Electric Utilities (NEC),03910285
2269,—,31-Dec-2002,US,Electric Utilities (NEC),03910283
2270,—,31-Dec-2002,US,Electric Utilities (NEC),03910271
2271,—,31-Dec-2002,US,Electric Utilities (NEC),03910261
2272,—,31-Dec-2002,US,Electric Utilities (NEC),03910275
2273,AYE.N^B11,31-Dec-2002,US,Electric Utilities (NEC),03910199
2274,NMK_pb.N,31-Mar-2003,US,Electric Utilities (NEC),03763879
2275,NEWEN.PK,31-Mar-2003,US,Electric Utilities (NEC),03762301
2276,—,31-Dec-2002,US,Shell Companies,03755146
2277,PPWLO.PK,31-Mar-2003,US,Electric Utilities (NEC),03728977
2278,MIR.N^L10,31-Dec-2002,US,Electric Utilities (NEC),03670781
2279,—,31-Dec-2002,US,Fossil Fuel Electric Utilities,03670777
2280,,,,,
2281,—,31-Dec-2002,US,Electric Utilities (NEC),03659636
2282,ANTEM.PK^C11,31-Dec-2002,US,Electric Utilities (NEC),03659533
2283,DELML.OB^B07,31-Dec-2002,US,Electric Utilities (NEC),03659527
2284,—,31-Dec-2002,US,Electric Utilities (NEC),03659526
2285,—,31-Dec-2002,US,Electric Utilities (NEC),03651558
2286,CILTL.OB^H10,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03651310
2287,—,31-Dec-2002,US,Electric Utilities (NEC),03650536
2288,ILA.N^G08,31-Dec-2002,US,Electric Utilities (NEC),03649485
2289,—,31-Dec-2002,US,Fossil Fuel Electric Utilities,03648661
2290,—,31-Dec-2002,US,Electric Utilities (NEC),03648581
2291,WREGH.PK^F02,31-Dec-2002,US,Electric Utilities (NEC),03647721
2292,RKE.A^E06,31-Dec-2002,US,Electric Utilities (NEC),03645550
2293,—,31-Dec-2002,US,Electric Utilities (NEC),03643561
2294,THES.PK^L11,31-Dec-2002,US,Construction & Engineering (NEC),03639844
2295,GEN.N^L12,31-Dec-2002,US,Fossil Fuel Electric Utilities,03639371
2296,—,31-Dec-2002,US,—,03632270
2297,XEL.OQ,31-Dec-2002,US,Electric Utilities (NEC),03631886
2298,MWH.A^L05,31-Dec-2002,US,Electric Utilities (NEC),03631524
2299,CMS_pb.N,31-Dec-2002,US,Electric Utilities (NEC),03631616
2300,,,,,
2301,—,31-Dec-2002,US,Electric Utilities (NEC),03631606
2302,EPGRQ.PK,31-Dec-2002,US,Electric Utilities (NEC),03631743
2303,—,31-Dec-2002,US,Fossil Fuel Electric Utilities,03631785
2304,CVGYQ.PK^L04,31-Dec-2002,US,Electric Utilities (NEC),03630817
2305,—,31-Dec-2002,US,Electric Utilities (NEC),03629920
2306,AZD.N^A00,31-Dec-2002,US,Electric Utilities (NEC),03629766
2307,PNW.N,31-Dec-2002,US,Electric Utilities (NEC),03629630
2308,—,31-Dec-2002,US,Electric Utilities (NEC),03629335
2309,—,31-Dec-2002,US,Electric Utilities (NEC),03628885
2310,NRG.N,31-Dec-2002,US,Electric Utilities (NEC),03628641
2311,PEGY.OQ,31-Dec-2002,US,Electric Utilities (NEC),03628107
2312,CPN.N^C18,31-Dec-2002,US,Electric Utilities (NEC),03627551
2313,GSTY.PK^D19,31-Dec-2002,US,Electric Utilities (NEC),03627371
2314,—,31-Dec-2002,US,Corporate Financial Services (NEC),03627125
2315,EIX.N,31-Dec-2002,US,Electric Utilities (NEC),03627127
2316,—,31-Dec-2002,US,"Construction & Engineering (NEC)
+2",03626691
2317,SCE_pe.A^I20,31-Dec-2002,US,Electric Utilities (NEC),03626700
2318,—,31-Dec-2002,US,Electric Utilities (NEC),03626499
2319,—,31-Dec-2002,US,Electric Utilities (NEC),03626431
2320,,,,,
2321,,,,,
2322,—,31-Dec-2002,US,Electric Utilities (NEC),03626137
2323,—,31-Dec-2002,US,Electric Utilities (NEC),03626120
2324,—,31-Dec-2002,PH,Electric Utilities (NEC),03625890
2325,—,31-Dec-2002,US,Electric Utilities (NEC),03625494
2326,NVE.N^L13,31-Dec-2002,US,Electric Utilities (NEC),03625423
2327,—,31-Dec-2002,US,"—
+3",03625376
2328,TXHCO.PK^J05,31-Dec-2002,US,Electric Utilities (NEC),03625214
2329,—,31-Dec-2002,US,Electric Utilities (NEC),03625163
2330,—,31-Dec-2002,US,"Investment Holding Companies (NEC)
+1",03624478
2331,—,31-Dec-2002,US,Electric Utilities (NEC),03624210
